"objectid","beeld","band","npixels","mean","sd","median","max","min","q05","q10","q90","q95"
1591636,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",1,23,13852.4782608696,180.376089315735,13885,14105,13410,13538.4,13569,14069.2,14101.5
1591636,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",2,23,13011.0869565217,74.6616081478647,13004,13152,12841,12903.9,12942.8,13115.6,13124.1
1591636,"lc8x_l1tp_2015304_1813_2017092_xxxx_tct",3,23,10367.7826086957,92.8493190466728,10339,10549,10224,10243.9,10266.4,10517.2,10543.4
1591636,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",1,26,11098.9615384615,49.1328653910848,11093,11190,11033,11034.5,11039,11172,11176
1591636,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",2,26,15474.6923076923,312.656843101925,15593,15954,14746,14835.5,15022.5,15772,15805.25
1591636,"lc8x_l1tp_2015327_1707_2017091_xxxx_tct",3,26,9959.69230769231,138.218600551668,9957.5,10299,9739,9787.25,9822,10168.5,10197.5
1591636,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",1,25,13556.08,731.87919768224,13352,14976,12559,12683.2,12854.8,14688.2,14949.8
1591636,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",2,25,11651.04,64.3366665803154,11648,11837,11555,11575.2,11578,11724.4,11773.2
1591636,"lc8x_l1tp_2015343_0432_2017091_xxxx_tct",3,25,10474.04,184.163532401686,10454,10865,10111,10180,10245.2,10700,10734.8
1591636,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",1,23,14944.0869565217,485.43353753896,14938,15727,14025,14139.3,14325.2,15551.6,15689.5
1591636,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",2,23,12013,39.3608019134866,12011,12107,11933,11959,11960.8,12057.4,12076.4
1591636,"lc8x_l1tp_2015352_2042_2017090_xxxx_tct",3,23,10706.5652173913,69.1084957854193,10701,10875,10576,10605.8,10632.4,10781.6,10806.3
1591636,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",1,26,12264.9230769231,363.1916213876,12223,13037,11702,11808.25,11861.5,12677,12691
1591636,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",2,26,11378.3076923077,156.351340059692,11348.5,11719,11195,11210.75,11216,11553,11567.75
1591636,"lc8x_l1tp_2016042_0238_2017089_xxxx_tct",3,26,11031.0769230769,41.6412517361552,11030.5,11165,10956,10969.25,10985.5,11068.5,11093
1591636,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",1,26,13464.6153846154,337.208668562726,13429.5,13949,12886,12928.5,13051.5,13909,13917
1591636,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",2,26,11344.7307692308,129.994940729955,11317.5,11557,11127,11157.5,11207,11528,11539.25
1591636,"lc8x_l1tp_2016058_1323_2017088_xxxx_tct",3,26,10036.6538461538,226.630967399902,10081,10424,9669,9703,9726.5,10287,10371.5
1591636,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",1,23,16739.0869565217,1669.41459290494,16328,19516,14386,14607.2,14834.2,18973,19370.9
1591636,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",2,23,12706.1739130435,445.197060777473,12741,13404,11831,12030,12149.6,13181.8,13259.8
1591636,"lc8x_l1tp_2016067_0918_2017087_xxxx_tct",3,23,11972.9565217391,823.066576245692,12129,13152,10510,10754.5,10856.4,12929.4,13093.5
1591636,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",1,26,13659.4230769231,232.648777873759,13699.5,14020,13100,13316.5,13353,13932.5,13992
1591636,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",2,26,11729.0384615385,314.631782344916,11750.5,12191,11033,11181.75,11353.5,12157.5,12172.75
1591636,"lc8x_l1tp_2016074_1233_2017108_xxxx_tct",3,26,10189.3076923077,205.655784111368,10222,10681,9866,9919.5,9930,10442.5,10509.25
1591636,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",1,26,13475.3461538462,420.037326180204,13545.5,14125,12616,12808.75,12942,14010.5,14043
1591636,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",2,26,11638.1153846154,335.937652182434,11704,12213,10967,11173.75,11200.5,12077,12097
1591636,"lc8x_l1tp_2016090_1548_2017086_xxxx_tct",3,26,9939,273.024541021499,9878.5,10471,9474,9560,9576,10274.5,10336
1591636,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",1,23,24592.347826087,1510.60209575507,25029,26722,21757,22197,22372.8,26236.6,26409.5
1591636,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",2,23,16157.1739130435,326.138934724272,16201,16593,15597,15663.3,15754.4,16569.4,16584.4
1591636,"lc8x_l1tp_2016099_2355_2017085_xxxx_tct",3,23,16828.8695652174,651.382955672553,17006,17669,15722,15938,15948,17587.8,17657.7
1591636,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",1,23,31643.8260869565,346.487918217008,31709,32314,31074,31172.7,31217.8,32073.2,32169.6
1591636,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",2,23,18072.3043478261,300.752757832532,18015,18666,17663,17691.2,17714,18532.2,18647.4
1591636,"lc8x_l1tp_2016115_0506_2017085_xxxx_tct",3,23,20110.652173913,213.705108777929,20152,20484,19701,19713.2,19812.6,20363,20414.2
1591636,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",1,26,12594.5,1039.00538015931,12158.5,14849,11717,11731.75,11767.5,14517.5,14837
1591636,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",2,26,11734.1153846154,961.604339712465,11350.5,13965,10811,10886,10934,13438.5,13667
1591636,"lc8x_l1tp_2016122_2311_2017084_xxxx_tct",3,26,10514.8846153846,486.325432353528,10733.5,10908,9407,9482,9628.5,10890.5,10893.5
1591636,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",1,26,14452.9615384615,551.003410571603,14465,15674,13629,13763.75,13781,15179,15364.25
1591636,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",2,26,12978.2307692308,283.473922284546,13115,13355,12218,12410.75,12581.5,13187.5,13194.75
1591636,"lc8x_l1tp_2016218_1339_2017081_xxxx_tct",3,26,10328.5,325.764362691808,10272,11189,9919,9991.75,10009.5,10833.5,10901.75
1591636,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",1,24,25466.75,1127.80942924576,25201,27779,23863,24144.05,24292.1,26844.2,27633.6
1591636,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",2,24,18819.625,362.744228072619,18749,19572,18249,18283.6,18416.4,19351.6,19362.95
1591636,"lc8x_l1tp_2016227_0826_2017081_xxxx_tct",3,24,17691.8333333333,433.338271989695,17640,18541,17022,17184.95,17249.5,18217.4,18488.3
1591636,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",1,23,14047.6956521739,424.207542985378,14132,14548,13099,13264.7,13386.2,14487,14491.7
1591636,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",2,23,12422.3913043478,153.190237978331,12409,12625,12098,12145.4,12217.2,12607.6,12616.1
1591636,"lc8x_l1tp_2016243_2124_2017080_xxxx_tct",3,23,10061.1304347826,112.592307321523,10085,10327,9892,9907.9,9928,10172.8,10243.5
1591636,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",1,26,13895.7692307692,320.563043121606,13972.5,14277,12976,13430,13519,14237,14251
1591636,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",2,26,12472.6923076923,162.148516917243,12476,12714,12073,12253,12303,12673.5,12702.5
1591636,"lc8x_l1tp_2016250_1634_2017080_xxxx_tct",3,26,10046.4230769231,107.46726872008,10065.5,10360,9843,9901.75,9926.5,10144,10180.5
1591636,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",1,23,12191.0434782609,287.191332842896,12181,12847,11547,11757.7,11930.4,12514.6,12621.5
1591636,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",2,23,14137.7826086957,416.589394152273,14122,15218,13289,13419.5,13529.6,14489.2,14505.5
1591636,"lc8x_l1tp_2016259_0702_2017080_xxxx_tct",3,23,9941,193.857492175895,9881,10395,9677,9774.1,9793.4,10290.8,10349.7
1591636,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",1,26,15624.5,131.527715710416,15643,15811,15306,15373,15461,15774,15782.25
1591636,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",2,26,11880.3076923077,92.4881697216543,11884,12064,11689,11717,11740.5,11985.5,12022.25
1591636,"lc8x_l1tp_2016266_0121_2017080_xxxx_tct",3,26,10953.7307692308,87.4668200827297,10955,11158,10735,10807,10853,11047,11057
1591636,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",1,23,14023.8695652174,366.260377370554,14191,14389,13191,13263.2,13360.4,14316.2,14325.1
1591636,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",2,23,12161.0869565217,170.436315230666,12145,12473,11805,11875.4,11936.8,12373,12400.6
1591636,"lc8x_l1tp_2016291_1932_2017078_xxxx_tct",3,23,10085.8695652174,212.117528388868,10049,10532,9756,9799.8,9848.6,10357,10495.1
1591636,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",1,23,13403.3043478261,359.992605325898,13508,13853,12577,12664.7,12850.2,13690.6,13836.4
1591636,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",2,23,11742.652173913,128.559716826515,11770,11961,11465,11494.6,11591.2,11877.8,11922.6
1591636,"lc8x_l1tp_2016307_1557_2017077_xxxx_tct",3,23,9607.91304347826,317.005292907272,9530,10284,9144,9180.6,9312.6,10078.4,10212.4
1591636,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",1,26,13584.1538461538,441.613468300748,13710.5,14051,12509,12671.75,12798.5,14028,14048.75
1591636,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",2,26,12326.8461538462,251.465893084162,12313,12733,11757,11962.25,12009,12602,12658.5
1591636,"lc8x_l1tp_2016330_2223_2017076_xxxx_tct",3,26,10085.9615384615,337.537254923865,10033,10860,9548,9684.5,9726.5,10505,10634
1591636,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",1,23,13863.0869565217,621.202493193167,14028,14717,12580,12708.2,12789.4,14363.6,14643.9
1591636,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",2,23,11957.5217391304,91.1062664071804,11942,12176,11853,11858.3,11861.8,12065.6,12137.5
1591636,"lc8x_l1tp_2016339_1647_2017076_xxxx_tct",3,23,10169.4782608696,248.776984751991,10100,10565,9740,9801.8,9939.2,10513.8,10557.1
1591636,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",1,25,13354.36,385.735647821147,13362,14035,12511,12737.2,12895.6,13794,13849.2
1591636,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",2,25,12215.68,140.097204349932,12205,12653,12001,12028.4,12075.6,12360,12456
1591636,"lc8x_l1tp_2016362_2218_2017073_xxxx_tct",3,25,10320.32,298.61412112178,10383,10853,9447,9864.6,10006.6,10654.2,10675.8
1591636,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",1,23,13047.0869565217,534.721755431014,13044,14133,12127,12164.7,12210.6,13628.8,13658.6
1591636,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",2,23,12286.347826087,44.225258821024,12278,12374,12219,12226,12237,12341.6,12366.3
1591636,"lc8x_l1tp_2017005_0150_2017071_xxxx_tct",3,23,10207.652173913,223.018672005824,10207,10606,9686,9918.1,9991.4,10483.6,10534.8
1591636,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",1,26,16081.1538461538,129.042533238523,16063.5,16325,15913,15920,15939,16243,16270.75
1591636,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",2,26,12866.6538461538,55.0962374814777,12882.5,12942,12731,12759.75,12791.5,12925.5,12934.75
1591636,"lc8x_l1tp_2017012_1607_2017070_xxxx_tct",3,26,8354.19230769231,65.1650330964509,8338.5,8527,8270,8280.25,8286.5,8448.5,8475.25
1591636,"lc8x_l1tp_2017021_0636_2017070_xxxx_tct",1,23,14914.2173913043,393.742642819778,14880,15540,14322,14383.2,14440.4,15421,15427.6
1591636,"lc8x_l1tp_2017021_0636_2017070_xxxx_tct",2,23,11915.6086956522,64.6189805569644,11894,12064,11800,11837.1,11849.6,11992.6,12020.2
1591636,"lc8x_l1tp_2017021_0636_2017070_xxxx_tct",3,23,10163.8260869565,220.080491922617,10177,10543,9470,9899.4,9979.2,10416.4,10469.1
1591636,"lc8x_l1tp_2017044_1455_2017059_xxxx_tct",1,26,14425.0384615385,653.128990676067,14572.5,15335,13162,13305.5,13608.5,15158,15228
1591636,"lc8x_l1tp_2017044_1455_2017059_xxxx_tct",2,26,11755.2692307692,42.5004072378679,11756.5,11844,11682,11698.25,11704,11806.5,11816.75
1591636,"lc8x_l1tp_2017044_1455_2017059_xxxx_tct",3,26,10222.9230769231,401.841055451224,10190.5,10923,9441,9694.75,9718,10759.5,10799.5
1591636,"lc8x_l1tp_2017060_1618_2017075_xxxx_tct",1,26,11713.6153846154,113.804420625238,11693.5,12039,11593,11594,11595,11868.5,11876.5
1591636,"lc8x_l1tp_2017060_1618_2017075_xxxx_tct",2,26,11325.9615384615,46.9386670191907,11320,11483,11266,11278,11279,11378,11399.75
1591636,"lc8x_l1tp_2017060_1618_2017075_xxxx_tct",3,26,10999.1923076923,87.7127216455033,11025,11099,10688,10849.75,10903,11064,11079
1591636,"lc8x_l1tp_2017069_0611_2017076_xxxx_tct",1,23,13453.3043478261,337.478273345466,13384,14333,12887,13026.9,13153.6,13814.4,14032.9
1591636,"lc8x_l1tp_2017069_0611_2017076_xxxx_tct",2,23,11436.6956521739,145.522080418499,11440,11842,11138,11172.2,11313.6,11576,11641.9
1591636,"lc8x_l1tp_2017069_0611_2017076_xxxx_tct",3,23,10052.652173913,234.125181880365,10079,10498,9377,9714.4,9807,10248,10452
1591636,"lc8x_l1tp_2017092_0609_2017104_xxxx_tct",1,26,14059.5,305.793688620285,14090,14551,13353,13495.75,13672,14434.5,14495
1591636,"lc8x_l1tp_2017092_0609_2017104_xxxx_tct",2,26,12404.0384615385,428.876064220817,12391.5,13552,11552,11600.5,11858.5,12743,12951.25
1591636,"lc8x_l1tp_2017092_0609_2017104_xxxx_tct",3,26,9858.03846153846,276.794867115592,9830.5,10441,9158,9503,9597,10198,10389.75
1591636,"lc8x_l1tp_2017108_2107_2017121_xxxx_tct",1,26,22706.1538461538,1399.34838242112,22658,25255,20019,20509.5,20853,24455.5,24906
1591636,"lc8x_l1tp_2017108_2107_2017121_xxxx_tct",2,26,15039.7692307692,351.094210455519,14945.5,15620,14330,14631.5,14653.5,15512.5,15596.75
1591636,"lc8x_l1tp_2017108_2107_2017121_xxxx_tct",3,26,15270.1153846154,704.469861778235,15125.5,16536,13993,14427.75,14523.5,16241,16349.75
1591636,"lc8x_l1tp_2017117_1630_2017135_xxxx_tct",1,23,14542.8695652174,80.7765179356128,14532,14712,14387,14406.7,14459.6,14663.4,14688.1
1591636,"lc8x_l1tp_2017117_1630_2017135_xxxx_tct",2,23,11475.4347826087,101.224694295305,11509,11624,11230,11258.7,11357.6,11571.2,11597.6
1591636,"lc8x_l1tp_2017117_1630_2017135_xxxx_tct",3,23,10992.5652173913,62.678708931819,10973,11123,10914,10922.3,10925.2,11070.2,11117.8
1591636,"lc8x_l1tp_2017140_2342_2017145_xxxx_tct",1,26,14889.3846153846,391.259512541032,15040.5,15407,13934,14189,14221,15254,15292.5
1591636,"lc8x_l1tp_2017140_2342_2017145_xxxx_tct",2,26,13081.5,530.593950210516,13003,14022,12224,12283,12448,13713,13925.25
1591636,"lc8x_l1tp_2017140_2342_2017145_xxxx_tct",3,26,9412.65384615385,239.896134576227,9414,9837,8981,9066.25,9164,9734.5,9797.25
1591636,"lc8x_l1tp_2017149_1952_2017166_xxxx_tct",1,23,15009,337.861456275148,15150,15380,14291,14371.3,14483.6,15316,15327.7
1591636,"lc8x_l1tp_2017149_1952_2017166_xxxx_tct",2,23,12923,429.902314485512,12988,13727,12093,12132.6,12329.4,13443.6,13612.9
1591636,"lc8x_l1tp_2017149_1952_2017166_xxxx_tct",3,23,9552.52173913043,221.390414008872,9553,10051,9168,9200.2,9286.8,9789.2,9980.9
1591636,"lc8x_l1tp_2017156_0049_2017167_xxxx_tct",1,26,16220.0769230769,1815.22813823667,15747,22013,13847,14286.75,14467,18366.5,19032
1591636,"lc8x_l1tp_2017156_0049_2017167_xxxx_tct",2,26,13974.4230769231,502.939055797175,13939.5,15042,12995,13199.25,13338,14586.5,14896.25
1591636,"lc8x_l1tp_2017156_0049_2017167_xxxx_tct",3,26,9652.26923076923,1000.44892154242,9241.5,12936,8457,8713.25,8863.5,10845,11463.25
1591636,"re1x_l3ax_2017084_1115_0000000_tct",1,919,13071.3482045702,314.397903969148,13105,13714,12025,12468.1,12633.8,13462,13531.2
1591636,"re1x_l3ax_2017084_1115_0000000_tct",2,919,11594.9662676823,404.932136053196,11599,12644,10474,10900.5,11066,12177.4,12340.1
1591636,"re1x_l3ax_2017084_1115_0000000_tct",3,919,10036.5527747552,117.851976829954,10029,10392,9721,9851.9,9886.8,10192,10256
1591636,"re1x_l3ax_2017131_1102_0000000_tct",1,919,13595.5255712731,284.841551239839,13644,14014,12509,13013.8,13177.8,13881.2,13917
1591636,"re1x_l3ax_2017131_1102_0000000_tct",2,919,12241.5114254625,557.76311300479,12231,13184,10915,11346,11506.4,12971,13023.1
1591636,"re1x_l3ax_2017131_1102_0000000_tct",3,919,9894.59956474429,166.416500616286,9897,10431,9618,9669,9687,10124,10178.2
1591636,"re2x_l3ax_2017090_1124_0000000_tct",1,919,14862.1316648531,138.764118081127,14878,15122,14421,14600,14672,15030,15061.1
1591636,"re2x_l3ax_2017090_1124_0000000_tct",2,919,11028.6985854189,151.939234744162,11045,11416,10566,10733.8,10824,11223.2,11302.5
1591636,"re2x_l3ax_2017090_1124_0000000_tct",3,919,10744.992383025,70.8003340793877,10745,10955,10545,10628.9,10656.6,10839.2,10877.1
1591636,"re2x_l3ax_2017099_1113_0000000_tct",1,919,13435.359085963,355.531808084048,13490,14105,12188,12703,12961.6,13874.2,13928.1
1591636,"re2x_l3ax_2017099_1113_0000000_tct",2,919,11579.5571273123,433.815697781226,11580,12510,10438,10828.6,10996.4,12220.2,12352
1591636,"re2x_l3ax_2017099_1113_0000000_tct",3,919,9982.7127312296,152.781958924526,9970,10491,9682,9738.9,9772,10191.2,10263.4
1591636,"re2x_l3ax_2017142_1115_0000000_tct",1,923,14349.0704225352,550.637759230105,14547,15186,12776,13195.6,13365.2,14884,14930.8
1591636,"re2x_l3ax_2017142_1115_0000000_tct",2,923,12284.4322860238,655.307978891935,12340,13465,10787,11219,11387.6,13134.8,13238
1591636,"re2x_l3ax_2017142_1115_0000000_tct",3,923,9606.95016251354,287.986483073895,9537,10392,9134,9244.1,9280,10063.6,10142
1591636,"re3x_l3ax_2017081_1106_0000000_tct",1,919,12889.0130576714,348.440087221158,12901,13634,11801,12263.6,12428.6,13362.2,13478.1
1591636,"re3x_l3ax_2017081_1106_0000000_tct",2,919,11479.0174102285,424.305088321388,11463,12625,10416,10778.5,10941.6,12092.2,12314.1
1591636,"re3x_l3ax_2017081_1106_0000000_tct",3,919,9987.60065288357,105.070929666636,9981,10319,9747,9823.6,9853,10138,10177
1591636,"re3x_l3ax_2017090_1155_0000000_tct",1,918,13650.4117647059,258.216043113938,13667,14202,12817,13159.4,13289.1,13990.3,14070
1591636,"re3x_l3ax_2017090_1155_0000000_tct",2,918,11035.9782135076,206.210011329173,11043,11549,10511,10681.85,10763.8,11320.2,11424
1591636,"re3x_l3ax_2017090_1155_0000000_tct",3,918,10020.2287581699,180.084137493134,10014,10488,9557,9700.85,9763,10259.3,10343.9
1591636,"re3x_l3ax_2017152_1056_0000000_tct",1,808,14048.8106435644,323.569473987024,14118,14578,12953,13368.05,13620.1,14388.3,14441.6
1591636,"re3x_l3ax_2017152_1056_0000000_tct",2,808,11950.6596534653,434.532629901882,11998.5,12688,10716,11075.35,11319.1,12467.3,12559.9
1591636,"re3x_l3ax_2017152_1056_0000000_tct",3,808,9894.21534653465,151.887466208393,9866,10390,9642,9692.35,9721.7,10125,10198.95
1591636,"re3x_l3ax_2017190_1055_0000000_tct",1,925,10860.8951351351,284.548675885461,10803,11735,10376,10519,10553,11209.2,11503.8
1591636,"re3x_l3ax_2017190_1055_0000000_tct",2,925,14090.6248648649,422.637642258468,14171,15023,12598,13294.4,13547,14563.6,14724
1591636,"re3x_l3ax_2017190_1055_0000000_tct",3,925,9917.85837837838,61.1475793339888,9909,10190,9784,9840.2,9856,9998.2,10046.4
1591636,"re3x_l3ax_2017219_1105_0000000_tct",1,930,14255.0462365591,100.496351661834,14276,14419,13729,14044,14136,14348,14368.55
1591636,"re3x_l3ax_2017219_1105_0000000_tct",2,930,12460.9720430108,185.971684573191,12464,12844,11787,12121.8,12210.9,12697,12731
1591636,"re3x_l3ax_2017219_1105_0000000_tct",3,930,13826.723655914,205.238410500702,13838,14259,13088,13430.95,13565.5,14078,14118
1591636,"re3x_l3ax_2017247_1055_0000000_tct",1,919,13540.9673558215,185.723888521696,13554,14012,12841,13168.7,13335.2,13743,13882.2
1591636,"re3x_l3ax_2017247_1055_0000000_tct",2,919,12017.9368879217,242.20225604172,12027,12660,11257,11599.9,11723.2,12308.2,12505
1591636,"re3x_l3ax_2017247_1055_0000000_tct",3,919,10114.6071817193,87.0919879841118,10102,10515,9884,9967,10024,10233.4,10272.1
1591636,"s2ax_l1cx_2016099_1040_2016099_xxxx_tct",1,232,1690.4224137931,1083.20927815204,1559.5,4266,0,18.65,326.9,3298.7,3525.2
1591636,"s2ax_l1cx_2016099_1040_2016099_xxxx_tct",2,232,13172.8060344828,697.350602385493,13089,14619,11670,12068.6,12297.3,14188.1,14401.05
1591636,"s2ax_l1cx_2016099_1040_2016099_xxxx_tct",3,232,10417.4224137931,313.229834178126,10427.5,11036,9535,9816.2,9991.2,10816.5,10898.3
1591636,"s2ax_l1cx_2016209_1042_2016209_xxxx_tct",1,232,327.922413793103,330.903385040676,286,1012,0,0,0,810,910.75
1591636,"s2ax_l1cx_2016209_1042_2016209_xxxx_tct",2,232,16951.8362068966,207.872086208108,17019,17219,16210,16608.1,16670,17168,17182.35
1591636,"s2ax_l1cx_2016209_1042_2016209_xxxx_tct",3,232,12672.400862069,270.75174904263,12706.5,13021,12057,12230.7,12296.2,12971,12985.45
1591636,"s2ax_l1cx_2016219_1040_2016219_xxxx_tct",1,232,0,0,0,0,0,0,0,0,0
1591636,"s2ax_l1cx_2016219_1040_2016219_xxxx_tct",2,232,13847.5560344828,298.594393057135,13796,14418,13206,13368.2,13462,14243.8,14293.15
1591636,"s2ax_l1cx_2016219_1040_2016219_xxxx_tct",3,232,17424.0646551724,333.156100264731,17469.5,18228,16640,16868.2,16958.5,17808.7,17907.65
1591636,"s2ax_l1cx_2016239_1040_2016239_xxxx_tct",1,232,3020.10775862069,447.414894594392,3014,4407,2040,2269.4,2396,3596.9,3805.25
1591636,"s2ax_l1cx_2016239_1040_2016239_xxxx_tct",2,232,12661.2456896552,431.365500227516,12617.5,13718,11574,12010.85,12147.2,13315.7,13454.45
1591636,"s2ax_l1cx_2016239_1040_2016239_xxxx_tct",3,232,9669.68965517241,149.60562376824,9634,10320,9374,9485.1,9518.1,9872.9,9938
1591636,"s2ax_l1cx_2016259_1040_2016259_xxxx_tct",1,229,7354.68995633188,154.154186126867,7367,7678,6853,6998.6,7199.2,7510.8,7577.4
1591636,"s2ax_l1cx_2016259_1040_2016259_xxxx_tct",2,229,16545.2925764192,694.757806460374,16552,18623,14668,15477.8,15764.4,17278.8,17917.2
1591636,"s2ax_l1cx_2016259_1040_2016259_xxxx_tct",3,229,10210.5327510917,266.835837274981,10173,10963,9448,9708.6,9924.2,10562.6,10632.6
1591636,"s2ax_l1cx_2016282_1050_2016282_xxxx_tct",1,234,21979.6324786325,780.938558229974,22039,23391,20452,20793.2,20936.6,23016.6,23199.7
1591636,"s2ax_l1cx_2016282_1050_2016282_xxxx_tct",2,234,25023.9957264957,1421.07170613346,25033.5,27654,22718,23031,23162.2,26881.5,27313.45
1591636,"s2ax_l1cx_2016282_1050_2016282_xxxx_tct",3,234,13950.9316239316,137.571158426568,13942,14311,13559,13723.6,13780.4,14128.2,14174
1591636,"s2ax_l1cx_2016299_1041_2016299_xxxx_tct",1,234,16014.764957265,771.568076354342,16153.5,17110,13277,14426.65,14941.9,16821,16882.05
1591636,"s2ax_l1cx_2016299_1041_2016299_xxxx_tct",2,234,12228.1495726496,359.053690468851,12213.5,12922,11355,11590.95,11679.7,12663.8,12753.35
1591636,"s2ax_l1cx_2016299_1041_2016299_xxxx_tct",3,234,10041.7863247863,340.614524904817,9995,11075,9469,9609,9657.9,10516,10715.7
